Timestamp,Temperature,Humidity,Gas,Anomaly 
2025-01-01 00:00:00,23.745401188473625,47.851170512077175,57.19958782835928,0 
2025-01-01 00:00:02,29.50714306409916,47.409363972159994,80.54323292999864,0
2025-01-01 00:00:04,27.31993941811405,67.1876374156311,76.01609297901591,0
2025-01-01 00:00:06,25.986584841970366,47.48638599548518,15.389990469377368,0
2025-01-01 00:00:08,21.560186404424364,48.15849178385893,14.92494697414739,0
2025-01-01 00:00:10,21.559945203362027,62.78194787253891,26.817436774491334,0
2025-01-01 00:00:12,20.580836121681994,53.4921952735162,36.10747263410372,0
2025-01-01 00:00:14,28.66176145774935,63.301316708655435,40.84555814084826,0
2025-01-01 00:00:16,26.011150117432088,41.96098472693156,67.96972168333453,0
2025-01-01 00:00:18,27.080725777960453,54.62713581020153,5.66804321658354,0
2025-01-01 00:00:20,20.205844942958024,41.00840800549848,3.4672704226066386,0
2025-01-01 00:00:22,29.699098521619945,41.87959610366064,39.191056294390904,0
2025-01-01 00:00:24,28.324426408004218,67.19312360033233,69.71636921379805,0
2025-01-01 00:00:26,22.123391106782762,44.17736113352785,19.343534295648258,0
2025-01-01 00:00:28,21.818249672071005,55.972620468256515,64.15044812562518,0
2025-01-01 00:00:30,21.83404509853434,52.33286807802119,25.982813794029948,0
2025-01-01 00:00:32,23.042422429595376,50.42029978776528,88.60861088135164,0
2025-01-01 00:00:34,25.24756431632238,66.99500037061817,89.56899442666165,0
2025-01-01 00:00:36,24.319450186421157,40.65470190326469,29.72872042813265,0
2025-01-01 00:00:38,22.91229140198042,59.91369058526767,22.99937539632405,0
2025-01-01 00:00:40,26.118528947223794,68.9018330264065,41.13039720662313,0
2025-01-01 00:00:42,21.39493860652042,56.805045503855254,24.05315851801487,0
2025-01-01 00:00:44,22.92144648535218,68.10467386099276,67.23838432917036,0
2025-01-01 00:00:46,23.663618432936918,41.56773637858071,82.60646845482856,0
2025-01-01 00:00:48,24.560699842170358,52.56379957222484,67.3092130911217,0
2025-01-01 00:00:50,27.851759613930135,47.804733728861535,82.43504472493495,0
2025-01-01 00:00:52,21.996737821583597,61.924628949421894,39.69921622074742,0
2025-01-01 00:00:54,25.142344384136116,69.4389127149174,15.631697070886085,0
2025-01-01 00:00:56,25.924145688620424,47.695901873327436,73.79509473975922,0
2025-01-01 00:00:58,20.464504127199977,59.62523804422223,36.047450514155386,0
2025-01-01 00:01:00,26.075448519014383,45.9429289827922,67.12708252291326,0
2025-01-01 00:01:02,21.705241236872915,56.9599076371483,27.064394198176565,0
2025-01-01 00:01:04,20.650515929852794,53.91797460065008,8.122963480667266,0
2025-01-01 00:01:06,57.447891267096296,16.384505955723768,944.0280367821325,1
2025-01-01 00:01:08,29.656320330745594,58.255818180893996,15.620150793059928,0
2025-01-01 00:01:10,46.68091096839919,29.73138981558653,368.16371037560293,1
2025-01-01 00:01:12,23.046137691733705,43.422873546638,97.72799325664472,0
2025-01-01 00:01:14,20.976721140063837,44.537404862048035,79.38181039080396,0
2025-01-01 00:01:16,26.842330265121568,46.75950789853705,65.94229620819976,0
2025-01-01 00:01:18,49.80624978819657,24.466606079879263,764.443241590097,1
2025-01-01 00:01:20,21.22038234844779,65.51848173523413,86.61015453778347,0
2025-01-01 00:01:22,24.951769101112703,56.83668364847575,28.943952161948793,0
2025-01-01 00:01:24,20.343885211152184,55.70172734123099,46.7681212484877,0
2025-01-01 00:01:26,29.093204020787823,43.443066156076526,61.93899693665019,0
2025-01-01 00:01:28,22.58779981600017,65.80419080048304,41.11904758694911,0
2025-01-01 00:01:30,26.62522284353982,61.68442909625451,42.7486454090268,0
2025-01-01 00:01:32,23.11711076089411,42.03005085700005,33.02846675020844,0
2025-01-01 00:01:34,25.200680211778106,61.23505291689306,56.4231816684536,0
2025-01-01 00:01:36,25.467102793432797,56.306146520279384,85.0574528015116,0
2025-01-01 00:01:38,21.84854455525527,42.45176037240335,20.152837800631286,0
2025-01-01 00:01:40,29.695846277645586,53.74901924585969,93.44330387534414,0
2025-01-01 00:01:42,27.751328233611147,54.54088861390141,68.90876537482296,0
2025-01-01 00:01:44,29.39498941564189,44.97323620489827,82.32732126800302,0
2025-01-01 00:01:46,28.948273504276486,68.37094441000846,55.619069263001165,0
2025-01-01 00:01:48,25.97899978811085,65.49926114441986,77.95167014240634,0
2025-01-01 00:01:50,29.218742350231167,60.07067011987325,1.620039733946721,0
2025-01-01 00:01:52,20.884925020519194,53.86886683001822,81.83804247795352,0
2025-01-01 00:01:54,21.959828624191452,52.35296624753526,4.013885908536652,0
2025-01-01 00:01:56,20.45227288910538,59.529204014528624,88.99133763628625,0
2025-01-01 00:01:58,23.253303307632642,56.36295608220716,99.19627472386433,0
2025-01-01 00:02:00,23.88677289689482,41.86819317645657,29.40674621767778,0
2025-01-01 00:02:02,22.71349031773896,55.375079463109955,21.031855628579365,0
2025-01-01 00:02:04,28.287375091519294,64.19210851698519,76.53633638580408,0
2025-01-01 00:02:06,23.567533266935893,53.77719632790874,25.302634092025322,0
2025-01-01 00:02:08,22.80934509687381,41.55869732662805,86.55623831722035,0
2025-01-01 00:02:10,46.14175486720497,20.238772613638556,713.6063871765801,1
2025-01-01 00:02:12,21.409242249747628,46.04091346407923,12.595519637935826,0
2025-01-01 00:02:14,28.021969807540398,47.758625046641164,97.91515551006155,0
2025-01-01 00:02:16,20.745506436797708,44.941190602968874,67.38388982700046,0
2025-01-01 00:02:18,29.86886936600517,49.90645194614493,84.68872244289528,0
2025-01-01 00:02:20,27.722447692966576,62.70254517065905,32.4329377351518,0
2025-01-01 00:02:22,21.987156815341724,55.58157578511812,67.64837495206044,0
2025-01-01 00:02:24,20.055221171236024,46.146438224521376,59.42418273085972,0
2025-01-01 00:02:26,28.15461428454834,66.33490234456123,60.3150120122947,0
2025-01-01 00:02:28,27.06857343847617,66.38745564854588,68.25324595377215,0
2025-01-01 00:02:30,27.290071680409874,66.11735275138021,57.53591731290986,0
2025-01-01 00:02:32,27.71270346685946,47.16388634144618,42.906236930266594,0
2025-01-01 00:02:34,20.740446517340903,53.537180325429645,27.592269438054686,0
2025-01-01 00:02:36,23.584657285442727,69.54968968422625,76.8581330913202,0
2025-01-01 00:02:38,21.158690595251297,63.16037428929971,22.62724300031862,0
2025-01-01 00:02:40,28.631034258755935,40.81502263676679,69.23543061544142,0
2025-01-01 00:02:42,26.23298126827558,41.956137737814764,23.333282264932663,0
2025-01-01 00:02:44,23.308980248526492,53.91794130436998,62.53301699544539,0
2025-01-01 00:02:46,20.635583502860236,67.27660617584681,74.70782671290289,0
2025-01-01 00:02:48,23.109823217156624,56.161053938581425,21.87138889065392,0
2025-01-01 00:02:50,23.25183322026747,54.934375241028704,5.994330086130828,0
2025-01-01 00:02:52,27.29606178338064,43.16421099869892,13.097374299417408,0
2025-01-01 00:02:54,26.375574713552133,59.70340314172882,60.59969672710255,0
2025-01-01 00:02:56,28.872127425763267,64.66309481800677,84.94464062257356,0
2025-01-01 00:02:58,24.72214925161949,51.41260022522687,4.499682123542437,0
2025-01-01 00:03:00,21.195942459383016,63.26835552775982,73.41512590416463,0
2025-01-01 00:03:02,27.13244787222995,68.93429961702435,34.13186459500521,0
2025-01-01 00:03:04,27.607850486168974,46.112993773830674,47.85283699195225,0
2025-01-01 00:03:06,25.61277197569496,55.69988893584224,92.88595498455656,0
2025-01-01 00:03:08,27.70967179954561,48.614138742537264,33.19715047358455,0
2025-01-01 00:03:10,24.93795596364391,63.785632571015185,46.5336933939486,0
2025-01-01 00:03:12,25.22732829381994,57.32780097643473,1.3682414760681105,0
2025-01-01 00:03:14,24.275410183585496,59.03747252650911,8.159872000483837,0
2025-01-01 00:03:16,20.25419126744095,63.93742478847682,25.859159113478402,0
2025-01-01 00:03:18,21.078914269933044,51.879114179873646,2.7852240821074403,0
2025-01-01 00:03:20,20.314291856867342,67.4527020522113,63.1375326048251,0
2025-01-01 00:03:22,54.399936052548924,13.025285689253518,846.4774522815036,1
2025-01-01 00:03:24,23.143559810763268,44.73864468506044,54.814520272802206,0
2025-01-01 00:03:26,25.08570691164703,60.876973545064075,17.464718589632955,0
2025-01-01 00:03:28,29.07566473926093,63.797840513147634,29.593202943661613,0
2025-01-01 00:03:30,22.49292229148875,49.5028503120258,66.38244748527251,0
2025-01-01 00:03:32,24.103829230356297,65.71537770996258,96.53027236303998,0
2025-01-01 00:03:34,27.555511385430485,67.184297642973,5.04167736022092,0
2025-01-01 00:03:36,22.287981654916223,48.30713462133427,89.03843208552661,0
2025-01-01 00:03:38,20.76979909828793,69.50564418145666,57.68812013112085,0
2025-01-01 00:03:40,22.89751452913768,44.22134584146275,56.39195667556237,0
2025-01-01 00:03:42,21.612212872540045,46.0604700520747,50.027853520776034,0
2025-01-01 00:03:44,29.29697652342573,45.52674517714078,6.9394085904183385,0
2025-01-01 00:03:46,28.08120379564417,66.81969130023612,8.987685173616066,0
